Truth,Time,Substream_ID,Value0,Critical
C,3899,0,C,False
B,3900,0,B,True
C,3901,0,C,False
B,3902,0,B,True
C,3903,0,C,False
B,3904,0,B,True
C,3905,0,C,False
B,3906,0,B,True
C,3907,0,C,False
B,3908,0,B,True
C,3909,0,C,False
B,3910,0,B,True
C,3911,0,C,False
B,3912,0,B,True
C,3913,0,C,False
B,3914,0,B,True
C,3915,0,C,False
B,3916,0,B,True
C,3917,0,C,False
B,3918,0,B,True
C,3919,0,C,False
A,3920,0,A,False
A,3921,0,A,False
B,3922,0,B,True
C,3923,0,C,False
B,3924,0,B,True
C,3925,0,C,False
B,3926,0,B,True
C,3927,0,C,False
B,3928,0,B,True
C,3929,0,C,False
B,3930,0,B,True
A,3931,0,A,False
B,3932,0,B,True
C,3933,0,C,False
B,3934,0,B,True
A,3935,0,A,False
A,3936,0,A,False
A,3937,0,A,False
A,3938,0,A,False
A,3939,0,A,False
A,3940,0,A,False
A,3941,0,A,False
A,3942,0,A,False
A,3943,0,A,False
A,3944,0,A,False
B,3945,0,B,True
C,3946,0,C,False
A,3947,0,A,False
A,3948,0,A,False
A,3949,0,A,False
B,3950,0,B,True
A,3951,0,A,False
B,3952,0,B,True
C,3953,0,C,False
A,3954,0,A,False
B,3955,0,B,True
C,3956,0,C,False
B,3957,0,B,True
C,3958,0,C,False
A,3959,0,A,False
A,3960,0,A,False
B,3961,0,B,True
A,3962,0,A,False
A,3963,0,A,False
A,3964,0,A,False
A,3965,0,A,False
A,3966,0,A,False
A,3967,0,A,False
A,3968,0,A,False
B,3969,0,B,True
A,3970,0,A,False
B,3971,0,B,True
C,3972,0,C,False
B,3973,0,B,True
C,3974,0,C,False
A,3975,0,A,False
B,3976,0,B,True
C,3977,0,C,False
B,3978,0,B,True
C,3979,0,C,False
B,3980,0,B,True
C,3981,0,C,False
A,3982,0,A,False
B,3983,0,B,True
C,3984,0,C,False
B,3985,0,B,True
C,3986,0,C,False
B,3987,0,B,True
C,3988,0,C,False
B,3989,0,B,True
C,3990,0,C,False
B,3991,0,B,True
C,3992,0,C,False
B,3993,0,B,True
C,3994,0,C,False
B,3995,0,B,True
C,3996,0,C,False
A,3997,0,A,False
B,3998,0,B,True
C,3999,0,C,False
B,4000,0,B,True
C,4001,0,C,False
A,4002,0,A,False
A,4003,0,A,False
A,4004,0,A,False
B,4005,0,B,True
C,4006,0,C,False
B,4007,0,B,True
C,4008,0,C,False
B,4009,0,B,True
C,4010,0,C,False
A,4011,0,A,False
B,4012,0,B,True
A,4013,0,A,False
B,4014,0,B,True
C,4015,0,C,False
A,4016,0,A,False
A,4017,0,A,False
B,4018,0,B,True
C,4019,0,C,False
B,4020,0,B,True
C,4021,0,C,False
A,4022,0,A,False
B,4023,0,B,True
C,4024,0,C,False
A,4025,0,A,False
B,4026,0,B,True
C,4027,0,C,False
B,4028,0,B,True
A,4029,0,A,False
A,4030,0,A,False
A,4031,0,A,False
A,4032,0,A,False
B,4033,0,B,True
C,4034,0,C,False
B,4035,0,B,True
C,4036,0,C,False
B,4037,0,B,True
C,4038,0,C,False
B,4039,0,B,True
C,4040,0,C,False
B,4041,0,B,True
C,4042,0,C,False
B,4043,0,B,True
C,4044,0,C,False
B,4045,0,B,True
C,4046,0,C,False
B,4047,0,B,True
C,4048,0,C,False
B,4049,0,B,True
C,4050,0,C,False
A,4051,0,A,False
B,4052,0,B,True
C,4053,0,C,False
A,4054,0,A,False
B,4055,0,B,True
C,4056,0,C,False
A,4057,0,A,False
B,4058,0,B,True
A,4059,0,A,False
A,4060,0,A,False
A,4061,0,A,False
B,4062,0,B,True
C,4063,0,C,False
B,4064,0,B,True
C,4065,0,C,False
B,4066,0,B,True
C,4067,0,C,False
B,4068,0,B,True
C,4069,0,C,False
B,4070,0,B,True
C,4071,0,C,False
B,4072,0,B,True
C,4073,0,C,False
A,4074,0,A,False
A,4075,0,A,False
B,4076,0,B,True
A,4077,0,A,False
A,4078,0,A,False
A,4079,0,A,False
A,4080,0,A,False
A,4081,0,A,False
B,4082,0,B,True
C,4083,0,C,False
B,4084,0,B,True
C,4085,0,C,False
A,4086,0,A,False
B,4087,0,B,True
C,4088,0,C,False
A,4089,0,A,False
B,4090,0,B,True
C,4091,0,C,False
B,4092,0,B,True
C,4093,0,C,False
B,4094,0,B,True
C,4095,0,C,False
B,4096,0,B,True
A,4097,0,A,False
A,4098,0,A,False
B,4099,0,B,True
C,4100,0,C,False
B,4101,0,B,True
C,4102,0,C,False
B,4103,0,B,True
A,4104,0,A,False
B,4105,0,B,True
C,4106,0,C,False
B,4107,0,B,True
C,4108,0,C,False
A,4109,0,A,False
A,4110,0,A,False
B,4111,0,B,True
C,4112,0,C,False
B,4113,0,B,True
C,4114,0,C,False
A,4115,0,A,False
B,4116,0,B,True
C,4117,0,C,False
A,4118,0,A,False
B,4119,0,B,True
C,4120,0,C,False
B,4121,0,B,True
C,4122,0,C,False
B,4123,0,B,True
A,4124,0,A,False
B,4125,0,B,True
C,4126,0,C,False
B,4127,0,B,True
C,4128,0,C,False
B,4129,0,B,True
C,4130,0,C,False
B,4131,0,B,True
A,4132,0,A,False
B,4133,0,B,True
C,4134,0,C,False
B,4135,0,B,True
C,4136,0,C,False
B,4137,0,B,True
C,4138,0,C,False
A,4139,0,A,False
A,4140,0,A,False
A,4141,0,A,False
A,4142,0,A,False
A,4143,0,A,False
B,4144,0,B,True
A,4145,0,A,False
A,4146,0,A,False
B,4147,0,B,True
A,4148,0,A,False
B,4149,0,B,True
C,4150,0,C,False
B,4151,0,B,True
C,4152,0,C,False
A,4153,0,A,False
A,4154,0,A,False
B,4155,0,B,True
C,4156,0,C,False
A,4157,0,A,False
A,4158,0,A,False
B,4159,0,B,True
C,4160,0,C,False
B,4161,0,B,True
C,4162,0,C,False
B,4163,0,B,True
C,4164,0,C,False
B,4165,0,B,True
C,4166,0,C,False
A,4167,0,A,False
A,4168,0,A,False
B,4169,0,B,True
C,4170,0,C,False
B,4171,0,B,True
C,4172,0,C,False
B,4173,0,B,True
C,4174,0,C,False
A,4175,0,A,False
A,4176,0,A,False
A,4177,0,A,False
B,4178,0,B,True
C,4179,0,C,False
B,4180,0,B,True
C,4181,0,C,False
B,4182,0,B,True
C,4183,0,C,False
A,4184,0,A,False
A,4185,0,A,False
B,4186,0,B,True
C,4187,0,C,False
A,4188,0,A,False
A,4189,0,A,False
A,4190,0,A,False
B,4191,0,B,True
C,4192,0,C,False
B,4193,0,B,True
C,4194,0,C,False
B,4195,0,B,True
C,4196,0,C,False
B,4197,0,B,True
A,4198,0,A,False
B,4199,0,B,True
C,4200,0,C,False
B,4201,0,B,True
C,4202,0,C,False
B,4203,0,B,True
C,4204,0,C,False
A,4205,0,A,False
A,4206,0,A,False
A,4207,0,A,False
A,4208,0,A,False
B,4209,0,B,True
C,4210,0,C,False
B,4211,0,B,True
A,4212,0,A,False
A,4213,0,A,False
B,4214,0,B,True
C,4215,0,C,False
B,4216,0,B,True
C,4217,0,C,False
B,4218,0,B,True
C,4219,0,C,False
B,4220,0,B,True
C,4221,0,C,False
B,4222,0,B,True
C,4223,0,C,False
B,4224,0,B,True
C,4225,0,C,False
B,4226,0,B,True
C,4227,0,C,False
B,4228,0,B,True
C,4229,0,C,False
B,4230,0,B,True
C,4231,0,C,False
B,4232,0,B,True
C,4233,0,C,False
B,4234,0,B,True
A,4235,0,A,False
B,4236,0,B,True
C,4237,0,C,False
B,4238,0,B,True
C,4239,0,C,False
B,4240,0,B,True
C,4241,0,C,False
A,4242,0,A,False
B,4243,0,B,True
C,4244,0,C,False
A,4245,0,A,False
B,4246,0,B,True
C,4247,0,C,False
B,4248,0,B,True
C,4249,0,C,False
A,4250,0,A,False
B,4251,0,B,True
C,4252,0,C,False
B,4253,0,B,True
C,4254,0,C,False
B,4255,0,B,True
C,4256,0,C,False
B,4257,0,B,True
C,4258,0,C,False
A,4259,0,A,False
B,4260,0,B,True
C,4261,0,C,False
B,4262,0,B,True
C,4263,0,C,False
B,4264,0,B,True
C,4265,0,C,False
A,4266,0,A,False
A,4267,0,A,False
B,4268,0,B,True
C,4269,0,C,False
B,4270,0,B,True
C,4271,0,C,False
B,4272,0,B,True
C,4273,0,C,False
A,4274,0,A,False
A,4275,0,A,False
A,4276,0,A,False
B,4277,0,B,True
C,4278,0,C,False
B,4279,0,B,True
C,4280,0,C,False
A,4281,0,A,False
A,4282,0,A,False
A,4283,0,A,False
B,4284,0,B,True
C,4285,0,C,False
A,4286,0,A,False
A,4287,0,A,False
B,4288,0,B,True
C,4289,0,C,False
B,4290,0,B,True
C,4291,0,C,False
B,4292,0,B,True
C,4293,0,C,False
B,4294,0,B,True
C,4295,0,C,False
A,4296,0,A,False
B,4297,0,B,True
C,4298,0,C,False
B,4299,0,B,True
C,4300,0,C,False
B,4301,0,B,True
C,4302,0,C,False
B,4303,0,B,True
C,4304,0,C,False
B,4305,0,B,True
C,4306,0,C,False
B,4307,0,B,True
C,4308,0,C,False
B,4309,0,B,True
C,4310,0,C,False
B,4311,0,B,True
A,4312,0,A,False
B,4313,0,B,True
C,4314,0,C,False
B,4315,0,B,True
C,4316,0,C,False
B,4317,0,B,True
C,4318,0,C,False
A,4319,0,A,False
A,4320,0,A,False
B,4321,0,B,True
C,4322,0,C,False
B,4323,0,B,True
C,4324,0,C,False
A,4325,0,A,False
A,4326,0,A,False
A,4327,0,A,False
A,4328,0,A,False
A,4329,0,A,False
B,4330,0,B,True
C,4331,0,C,False
B,4332,0,B,True
A,4333,0,A,False
B,4334,0,B,True
C,4335,0,C,False
B,4336,0,B,True
C,4337,0,C,False
B,4338,0,B,True
C,4339,0,C,False
B,4340,0,B,True
A,4341,0,A,False
A,4342,0,A,False
A,4343,0,A,False
A,4344,0,A,False
A,4345,0,A,False
A,4346,0,A,False
B,4347,0,B,True
C,4348,0,C,False
B,4349,0,B,True
C,4350,0,C,False
B,4351,0,B,True
C,4352,0,C,False
B,4353,0,B,True
C,4354,0,C,False
B,4355,0,B,True
C,4356,0,C,False
B,4357,0,B,True
A,4358,0,A,False
A,4359,0,A,False
A,4360,0,A,False
A,4361,0,A,False
A,4362,0,A,False
B,4363,0,B,True
C,4364,0,C,False
B,4365,0,B,True
A,4366,0,A,False
A,4367,0,A,False
B,4368,0,B,True
C,4369,0,C,False
B,4370,0,B,True
C,4371,0,C,False
B,4372,0,B,True
C,4373,0,C,False
A,4374,0,A,False
A,4375,0,A,False
A,4376,0,A,False
B,4377,0,B,True
C,4378,0,C,False
A,4379,0,A,False
B,4380,0,B,True
C,4381,0,C,False
B,4382,0,B,True
C,4383,0,C,False
B,4384,0,B,True
C,4385,0,C,False
A,4386,0,A,False
B,4387,0,B,True
C,4388,0,C,False
B,4389,0,B,True
C,4390,0,C,False
A,4391,0,A,False
A,4392,0,A,False
A,4393,0,A,False
A,4394,0,A,False
A,4395,0,A,False
B,4396,0,B,True
C,4397,0,C,False
A,4398,0,A,False
B,4399,0,B,True
A,4400,0,A,False
A,4401,0,A,False
B,4402,0,B,True
C,4403,0,C,False
A,4404,0,A,False
B,4405,0,B,True
C,4406,0,C,False
B,4407,0,B,True
C,4408,0,C,False
B,4409,0,B,True
C,4410,0,C,False
A,4411,0,A,False
B,4412,0,B,True
C,4413,0,C,False
B,4414,0,B,True
C,4415,0,C,False
B,4416,0,B,True
C,4417,0,C,False
A,4418,0,A,False
A,4419,0,A,False
B,4420,0,B,True
C,4421,0,C,False
B,4422,0,B,True
C,4423,0,C,False
B,4424,0,B,True
C,4425,0,C,False
A,4426,0,A,False
A,4427,0,A,False
B,4428,0,B,True
C,4429,0,C,False
B,4430,0,B,True
C,4431,0,C,False
B,4432,0,B,True
A,4433,0,A,False
A,4434,0,A,False
A,4435,0,A,False
B,4436,0,B,True
C,4437,0,C,False
B,4438,0,B,True
C,4439,0,C,False
B,4440,0,B,True
C,4441,0,C,False
B,4442,0,B,True
A,4443,0,A,False
A,4444,0,A,False
B,4445,0,B,True
C,4446,0,C,False
B,4447,0,B,True
C,4448,0,C,False
B,4449,0,B,True
C,4450,0,C,False
B,4451,0,B,True
C,4452,0,C,False
A,4453,0,A,False
A,4454,0,A,False
A,4455,0,A,False
A,4456,0,A,False
A,4457,0,A,False
A,4458,0,A,False
A,4459,0,A,False
B,4460,0,B,True
C,4461,0,C,False
A,4462,0,A,False
B,4463,0,B,True
C,4464,0,C,False
B,4465,0,B,True
C,4466,0,C,False
B,4467,0,B,True
C,4468,0,C,False
A,4469,0,A,False
B,4470,0,B,True
C,4471,0,C,False
A,4472,0,A,False
A,4473,0,A,False
A,4474,0,A,False
A,4475,0,A,False
B,4476,0,B,True
A,4477,0,A,False
A,4478,0,A,False
B,4479,0,B,True
C,4480,0,C,False
B,4481,0,B,True
C,4482,0,C,False
A,4483,0,A,False
B,4484,0,B,True
C,4485,0,C,False
B,4486,0,B,True
C,4487,0,C,False
B,4488,0,B,True
C,4489,0,C,False
A,4490,0,A,False
B,4491,0,B,True
C,4492,0,C,False
A,4493,0,A,False
A,4494,0,A,False
B,4495,0,B,True
C,4496,0,C,False
B,4497,0,B,True
C,4498,0,C,False
A,4499,0,A,False
B,4500,0,B,True
C,4501,0,C,False
A,4502,0,A,False
B,4503,0,B,True
C,4504,0,C,False
B,4505,0,B,True
C,4506,0,C,False
B,4507,0,B,True
C,4508,0,C,False
A,4509,0,A,False
B,4510,0,B,True
C,4511,0,C,False
B,4512,0,B,True
C,4513,0,C,False
A,4514,0,A,False
B,4515,0,B,True
C,4516,0,C,False
B,4517,0,B,True
C,4518,0,C,False
B,4519,0,B,True
C,4520,0,C,False
B,4521,0,B,True
C,4522,0,C,False
B,4523,0,B,True
C,4524,0,C,False
B,4525,0,B,True
C,4526,0,C,False
B,4527,0,B,True
C,4528,0,C,False
B,4529,0,B,True
C,4530,0,C,False
A,4531,0,A,False
B,4532,0,B,True
C,4533,0,C,False
B,4534,0,B,True
C,4535,0,C,False
B,4536,0,B,True
C,4537,0,C,False
A,4538,0,A,False
B,4539,0,B,True
C,4540,0,C,False
B,4541,0,B,True
C,4542,0,C,False
B,4543,0,B,True
C,4544,0,C,False
B,4545,0,B,True
C,4546,0,C,False
B,4547,0,B,True
C,4548,0,C,False
A,4549,0,A,False
A,4550,0,A,False
A,4551,0,A,False
B,4552,0,B,True
C,4553,0,C,False
B,4554,0,B,True
A,4555,0,A,False
A,4556,0,A,False
A,4557,0,A,False
A,4558,0,A,False
A,4559,0,A,False
A,4560,0,A,False
A,4561,0,A,False
B,4562,0,B,True
C,4563,0,C,False
B,4564,0,B,True
C,4565,0,C,False
B,4566,0,B,True
A,4567,0,A,False
B,4568,0,B,True
A,4569,0,A,False
A,4570,0,A,False
B,4571,0,B,True
C,4572,0,C,False
B,4573,0,B,True
C,4574,0,C,False
B,4575,0,B,True
C,4576,0,C,False
B,4577,0,B,True
C,4578,0,C,False
A,4579,0,A,False
A,4580,0,A,False
A,4581,0,A,False
A,4582,0,A,False
B,4583,0,B,True
C,4584,0,C,False
B,4585,0,B,True
C,4586,0,C,False
B,4587,0,B,True
C,4588,0,C,False
B,4589,0,B,True
C,4590,0,C,False
B,4591,0,B,True
C,4592,0,C,False
B,4593,0,B,True
C,4594,0,C,False
B,4595,0,B,True
C,4596,0,C,False
B,4597,0,B,True
C,4598,0,C,False
B,4599,0,B,True
C,4600,0,C,False
A,4601,0,A,False
B,4602,0,B,True
C,4603,0,C,False
A,4604,0,A,False
A,4605,0,A,False
A,4606,0,A,False
B,4607,0,B,True
C,4608,0,C,False
B,4609,0,B,True
C,4610,0,C,False
B,4611,0,B,True
C,4612,0,C,False
A,4613,0,A,False
B,4614,0,B,True
C,4615,0,C,False
A,4616,0,A,False
A,4617,0,A,False
B,4618,0,B,True
C,4619,0,C,False
B,4620,0,B,True
C,4621,0,C,False
A,4622,0,A,False
B,4623,0,B,True
C,4624,0,C,False
B,4625,0,B,True
C,4626,0,C,False
B,4627,0,B,True
C,4628,0,C,False
B,4629,0,B,True
C,4630,0,C,False
A,4631,0,A,False
A,4632,0,A,False
B,4633,0,B,True
C,4634,0,C,False
B,4635,0,B,True
C,4636,0,C,False
B,4637,0,B,True
C,4638,0,C,False
B,4639,0,B,True
C,4640,0,C,False
A,4641,0,A,False
A,4642,0,A,False
A,4643,0,A,False
B,4644,0,B,True
A,4645,0,A,False
B,4646,0,B,True
C,4647,0,C,False
B,4648,0,B,True
C,4649,0,C,False
B,4650,0,B,True
C,4651,0,C,False
B,4652,0,B,True
C,4653,0,C,False
B,4654,0,B,True
C,4655,0,C,False
A,4656,0,A,False
B,4657,0,B,True
C,4658,0,C,False
B,4659,0,B,True
C,4660,0,C,False
A,4661,0,A,False
A,4662,0,A,False
A,4663,0,A,False
B,4664,0,B,True
C,4665,0,C,False
A,4666,0,A,False
B,4667,0,B,True
C,4668,0,C,False
B,4669,0,B,True
C,4670,0,C,False
B,4671,0,B,True
C,4672,0,C,False
B,4673,0,B,True
C,4674,0,C,False
A,4675,0,A,False
B,4676,0,B,True
C,4677,0,C,False
B,4678,0,B,True
C,4679,0,C,False
A,4680,0,A,False
A,4681,0,A,False
B,4682,0,B,True
C,4683,0,C,False
B,4684,0,B,True
C,4685,0,C,False
B,4686,0,B,True
C,4687,0,C,False
B,4688,0,B,True
C,4689,0,C,False
A,4690,0,A,False
A,4691,0,A,False
A,4692,0,A,False
B,4693,0,B,True
C,4694,0,C,False
B,4695,0,B,True
C,4696,0,C,False
A,4697,0,A,False
A,4698,0,A,False
B,4699,0,B,True
C,4700,0,C,False
B,4701,0,B,True
C,4702,0,C,False
B,4703,0,B,True
C,4704,0,C,False
A,4705,0,A,False
B,4706,0,B,True
C,4707,0,C,False
B,4708,0,B,True
C,4709,0,C,False
B,4710,0,B,True
A,4711,0,A,False
B,4712,0,B,True
C,4713,0,C,False
B,4714,0,B,True
C,4715,0,C,False
A,4716,0,A,False
B,4717,0,B,True
C,4718,0,C,False
A,4719,0,A,False
B,4720,0,B,True
C,4721,0,C,False
B,4722,0,B,True
C,4723,0,C,False
B,4724,0,B,True
C,4725,0,C,False
A,4726,0,A,False
B,4727,0,B,True
C,4728,0,C,False
B,4729,0,B,True
C,4730,0,C,False
B,4731,0,B,True
C,4732,0,C,False
A,4733,0,A,False
A,4734,0,A,False
B,4735,0,B,True
C,4736,0,C,False
B,4737,0,B,True
A,4738,0,A,False
A,4739,0,A,False
A,4740,0,A,False
A,4741,0,A,False
A,4742,0,A,False
B,4743,0,B,True
C,4744,0,C,False
B,4745,0,B,True
C,4746,0,C,False
B,4747,0,B,True
C,4748,0,C,False
A,4749,0,A,False
A,4750,0,A,False
B,4751,0,B,True
C,4752,0,C,False
B,4753,0,B,True
C,4754,0,C,False
A,4755,0,A,False
A,4756,0,A,False
B,4757,0,B,True
C,4758,0,C,False
A,4759,0,A,False
A,4760,0,A,False
B,4761,0,B,True
C,4762,0,C,False
B,4763,0,B,True
C,4764,0,C,False
B,4765,0,B,True
C,4766,0,C,False
B,4767,0,B,True
C,4768,0,C,False
B,4769,0,B,True
C,4770,0,C,False
B,4771,0,B,True
C,4772,0,C,False
B,4773,0,B,True
C,4774,0,C,False
B,4775,0,B,True
C,4776,0,C,False
B,4777,0,B,True
C,4778,0,C,False
B,4779,0,B,True
C,4780,0,C,False
A,4781,0,A,False
A,4782,0,A,False
B,4783,0,B,True
C,4784,0,C,False
A,4785,0,A,False
A,4786,0,A,False
B,4787,0,B,True
C,4788,0,C,False
A,4789,0,A,False
A,4790,0,A,False
B,4791,0,B,True
C,4792,0,C,False
B,4793,0,B,True
C,4794,0,C,False
B,4795,0,B,True
C,4796,0,C,False
A,4797,0,A,False
A,4798,0,A,False
A,4799,0,A,False
A,4800,0,A,False
A,4801,0,A,False
A,4802,0,A,False
A,4803,0,A,False
B,4804,0,B,True
C,4805,0,C,False
A,4806,0,A,False
A,4807,0,A,False
B,4808,0,B,True
C,4809,0,C,False
B,4810,0,B,True
C,4811,0,C,False
B,4812,0,B,True
C,4813,0,C,False
B,4814,0,B,True
C,4815,0,C,False
A,4816,0,A,False
A,4817,0,A,False
A,4818,0,A,False
A,4819,0,A,False
B,4820,0,B,True
C,4821,0,C,False
A,4822,0,A,False
B,4823,0,B,True
C,4824,0,C,False
A,4825,0,A,False
A,4826,0,A,False
B,4827,0,B,True
C,4828,0,C,False
B,4829,0,B,True
C,4830,0,C,False
B,4831,0,B,True
C,4832,0,C,False
A,4833,0,A,False
B,4834,0,B,True
C,4835,0,C,False
B,4836,0,B,True
C,4837,0,C,False
B,4838,0,B,True
C,4839,0,C,False
A,4840,0,A,False
A,4841,0,A,False
B,4842,0,B,True
C,4843,0,C,False
B,4844,0,B,True
C,4845,0,C,False
B,4846,0,B,True
A,4847,0,A,False
A,4848,0,A,False
A,4849,0,A,False
B,4850,0,B,True
C,4851,0,C,False
B,4852,0,B,True
C,4853,0,C,False
A,4854,0,A,False
B,4855,0,B,True
C,4856,0,C,False
B,4857,0,B,True
C,4858,0,C,False
B,4859,0,B,True
C,4860,0,C,False
A,4861,0,A,False
B,4862,0,B,True
C,4863,0,C,False
B,4864,0,B,True
C,4865,0,C,False
A,4866,0,A,False
A,4867,0,A,False
A,4868,0,A,False
B,4869,0,B,True
C,4870,0,C,False
B,4871,0,B,True
C,4872,0,C,False
B,4873,0,B,True
A,4874,0,A,False
A,4875,0,A,False
B,4876,0,B,True
C,4877,0,C,False
B,4878,0,B,True
A,4879,0,A,False
B,4880,0,B,True
C,4881,0,C,False
B,4882,0,B,True
C,4883,0,C,False
B,4884,0,B,True
C,4885,0,C,False
B,4886,0,B,True
C,4887,0,C,False
B,4888,0,B,True
A,4889,0,A,False
B,4890,0,B,True
C,4891,0,C,False
B,4892,0,B,True
C,4893,0,C,False
B,4894,0,B,True
C,4895,0,C,False
A,4896,0,A,False
A,4897,0,A,False
B,4898,0,B,True
C,4899,0,C,False
A,4900,0,A,False
B,4901,0,B,True
C,4902,0,C,False
A,4903,0,A,False
B,4904,0,B,True
C,4905,0,C,False
B,4906,0,B,True
C,4907,0,C,False
A,4908,0,A,False
B,4909,0,B,True
C,4910,0,C,False
A,4911,0,A,False
B,4912,0,B,True
C,4913,0,C,False
B,4914,0,B,True
C,4915,0,C,False
B,4916,0,B,True
C,4917,0,C,False
A,4918,0,A,False
A,4919,0,A,False
B,4920,0,B,True
C,4921,0,C,False
A,4922,0,A,False
A,4923,0,A,False
A,4924,0,A,False
B,4925,0,B,True
C,4926,0,C,False
B,4927,0,B,True
C,4928,0,C,False
B,4929,0,B,True
C,4930,0,C,False
B,4931,0,B,True
C,4932,0,C,False
B,4933,0,B,True
C,4934,0,C,False
A,4935,0,A,False
A,4936,0,A,False
B,4937,0,B,True
A,4938,0,A,False
B,4939,0,B,True
C,4940,0,C,False
B,4941,0,B,True
C,4942,0,C,False
B,4943,0,B,True
C,4944,0,C,False
B,4945,0,B,True
C,4946,0,C,False
B,4947,0,B,True
C,4948,0,C,False
B,4949,0,B,True
C,4950,0,C,False
A,4951,0,A,False
B,4952,0,B,True
C,4953,0,C,False
B,4954,0,B,True
C,4955,0,C,False
A,4956,0,A,False
A,4957,0,A,False
A,4958,0,A,False
B,4959,0,B,True
C,4960,0,C,False
B,4961,0,B,True
C,4962,0,C,False
B,4963,0,B,True
C,4964,0,C,False
B,4965,0,B,True
C,4966,0,C,False
B,4967,0,B,True
C,4968,0,C,False
A,4969,0,A,False
A,4970,0,A,False
B,4971,0,B,True
C,4972,0,C,False
B,4973,0,B,True
C,4974,0,C,False
B,4975,0,B,True
C,4976,0,C,False
B,4977,0,B,True
C,4978,0,C,False
A,4979,0,A,False
A,4980,0,A,False
A,4981,0,A,False
A,4982,0,A,False
A,4983,0,A,False
A,4984,0,A,False
B,4985,0,B,True
C,4986,0,C,False
B,4987,0,B,True
C,4988,0,C,False
B,4989,0,B,True
C,4990,0,C,False
B,4991,0,B,True
C,4992,0,C,False
B,4993,0,B,True
C,4994,0,C,False
B,4995,0,B,True
C,4996,0,C,False
A,4997,0,A,False
B,4998,0,B,True
C,4999,0,C,False
B,5000,0,B,True
C,5001,0,C,False
A,5002,0,A,False
B,5003,0,B,True
C,5004,0,C,False
B,5005,0,B,True
A,5006,0,A,False
A,5007,0,A,False
A,5008,0,A,False
A,5009,0,A,False
A,5010,0,A,False
B,5011,0,B,True
C,5012,0,C,False
B,5013,0,B,True
C,5014,0,C,False
A,5015,0,A,False
A,5016,0,A,False
B,5017,0,B,True
C,5018,0,C,False
A,5019,0,A,False
B,5020,0,B,True
C,5021,0,C,False
B,5022,0,B,True
C,5023,0,C,False
B,5024,0,B,True
C,5025,0,C,False
B,5026,0,B,True
C,5027,0,C,False
B,5028,0,B,True
C,5029,0,C,False
B,5030,0,B,True
C,5031,0,C,False
B,5032,0,B,True
C,5033,0,C,False
B,5034,0,B,True
C,5035,0,C,False
A,5036,0,A,False
B,5037,0,B,True
C,5038,0,C,False
B,5039,0,B,True
C,5040,0,C,False
A,5041,0,A,False
A,5042,0,A,False
A,5043,0,A,False
A,5044,0,A,False
B,5045,0,B,True
C,5046,0,C,False
B,5047,0,B,True
C,5048,0,C,False
A,5049,0,A,False
B,5050,0,B,True
C,5051,0,C,False
A,5052,0,A,False
A,5053,0,A,False
A,5054,0,A,False
A,5055,0,A,False
B,5056,0,B,True
A,5057,0,A,False
A,5058,0,A,False
A,5059,0,A,False
A,5060,0,A,False
B,5061,0,B,True
C,5062,0,C,False
B,5063,0,B,True
C,5064,0,C,False
B,5065,0,B,True
C,5066,0,C,False
B,5067,0,B,True
C,5068,0,C,False
B,5069,0,B,True
C,5070,0,C,False
B,5071,0,B,True
C,5072,0,C,False
B,5073,0,B,True
C,5074,0,C,False
B,5075,0,B,True
C,5076,0,C,False
B,5077,0,B,True
C,5078,0,C,False
A,5079,0,A,False
B,5080,0,B,True
C,5081,0,C,False
A,5082,0,A,False
A,5083,0,A,False
A,5084,0,A,False
A,5085,0,A,False
A,5086,0,A,False
B,5087,0,B,True
C,5088,0,C,False
B,5089,0,B,True
C,5090,0,C,False
A,5091,0,A,False
A,5092,0,A,False
A,5093,0,A,False
B,5094,0,B,True
C,5095,0,C,False
B,5096,0,B,True
C,5097,0,C,False
A,5098,0,A,False
B,5099,0,B,True
C,5100,0,C,False
B,5101,0,B,True
C,5102,0,C,False
B,5103,0,B,True
C,5104,0,C,False
A,5105,0,A,False
B,5106,0,B,True
C,5107,0,C,False
B,5108,0,B,True
C,5109,0,C,False
B,5110,0,B,True
C,5111,0,C,False
B,5112,0,B,True
C,5113,0,C,False
B,5114,0,B,True
C,5115,0,C,False
B,5116,0,B,True
C,5117,0,C,False
B,5118,0,B,True
C,5119,0,C,False
B,5120,0,B,True
A,5121,0,A,False
B,5122,0,B,True
C,5123,0,C,False
B,5124,0,B,True
C,5125,0,C,False
B,5126,0,B,True
C,5127,0,C,False
A,5128,0,A,False
B,5129,0,B,True
C,5130,0,C,False
A,5131,0,A,False
A,5132,0,A,False
A,5133,0,A,False
A,5134,0,A,False
A,5135,0,A,False
B,5136,0,B,True
C,5137,0,C,False
A,5138,0,A,False
B,5139,0,B,True
C,5140,0,C,False
B,5141,0,B,True
C,5142,0,C,False
B,5143,0,B,True
C,5144,0,C,False
A,5145,0,A,False
A,5146,0,A,False
B,5147,0,B,True
C,5148,0,C,False
A,5149,0,A,False
A,5150,0,A,False
A,5151,0,A,False
B,5152,0,B,True
C,5153,0,C,False
A,5154,0,A,False
B,5155,0,B,True
C,5156,0,C,False
A,5157,0,A,False
B,5158,0,B,True
C,5159,0,C,False
B,5160,0,B,True
C,5161,0,C,False
B,5162,0,B,True
C,5163,0,C,False
B,5164,0,B,True
C,5165,0,C,False
B,5166,0,B,True
C,5167,0,C,False
B,5168,0,B,True
